     7.6562 -0.00073953  0.00019816
     5.8285      4.7946     -1.2847
      5.829       4.794     -1.2845
     5.8296      4.7933     -1.2844
     5.8302      4.7927     -1.2842
     5.8307      4.7921      -1.284
     5.8313      4.7914     -1.2839
     5.8318      4.7908     -1.2837
     5.8324      4.7902     -1.2835
      5.833      4.7895     -1.2834
     5.8335      4.7889     -1.2832
     5.8341      4.7883      -1.283
     5.8346      4.7876     -1.2828
     5.8352       4.787     -1.2827
     5.8357      4.7864     -1.2825
     5.8363      4.7857     -1.2823
     5.8369      4.7851     -1.2822
     5.8374      4.7845      -1.282
      5.838      4.7838     -1.2818
     5.8385      4.7832     -1.2817
     5.8391      4.7826     -1.2815
     5.8397      4.7819     -1.2813
     5.8402      4.7813     -1.2811
     5.8408      4.7807      -1.281
     5.8413        4.78     -1.2808
     5.8419      4.7794     -1.2806
     5.8424      4.7787     -1.2805
      5.843      4.7781     -1.2803
     5.8436      4.7775     -1.2801
     5.8441      4.7768       -1.28
     5.8447      4.7762     -1.2798
     5.8452      4.7756     -1.2796
     5.8458      4.7749     -1.2794
     5.8463      4.7743     -1.2793
     5.8469      4.7737     -1.2791
     5.8474       4.773     -1.2789
      5.848      4.7724     -1.2788
     5.8486      4.7718     -1.2786
     5.8491      4.7711     -1.2784
     5.8497      4.7705     -1.2782
     5.8502      4.7698     -1.2781
     5.8508      4.7692     -1.2779
     5.8513      4.7686     -1.2777
     5.8519      4.7679     -1.2776
     5.8525      4.7673     -1.2774
      5.853      4.7667     -1.2772
     5.8536       4.766     -1.2771
     5.8541      4.7654     -1.2769
     5.8547      4.7648     -1.2767
     5.8552      4.7641     -1.2765
     5.8558      4.7635     -1.2764
     5.8563      4.7628     -1.2762
     5.8569      4.7622      -1.276
     5.8575      4.7616     -1.2759
      5.858      4.7609     -1.2757
     5.8586      4.7603     -1.2755
     5.8591      4.7597     -1.2753
     5.8597       4.759     -1.2752
     5.8602      4.7584      -1.275
     5.8608      4.7577     -1.2748
     5.8613      4.7571     -1.2747
     5.8619      4.7565     -1.2745
     5.8624      4.7558     -1.2743
      5.863      4.7552     -1.2742
     5.8636      4.7546      -1.274
     5.8641      4.7539     -1.2738
     5.8647      4.7533     -1.2736
     5.8652      4.7526     -1.2735
     5.8658       4.752     -1.2733
     5.8663      4.7514     -1.2731
     5.8669      4.7507      -1.273
     5.8674      4.7501     -1.2728
      5.868      4.7495     -1.2726
     5.8685      4.7488     -1.2724
     5.8691      4.7482     -1.2723
     5.8696      4.7475     -1.2721
     5.8702      4.7469     -1.2719
     5.8708      4.7463     -1.2718
     5.8713      4.7456     -1.2716
     5.8719       4.745     -1.2714
     5.8724      4.7443     -1.2712
      5.873      4.7437     -1.2711
     5.8735      4.7431     -1.2709
     5.8741      4.7424     -1.2707
     5.8746      4.7418     -1.2706
     5.8752      4.7412     -1.2704
     5.8757      4.7405     -1.2702
     5.8763      4.7399       -1.27
     5.8768      4.7392     -1.2699
     5.8774      4.7386     -1.2697
     5.8779       4.738     -1.2695
     5.8785      4.7373     -1.2694
      5.879      4.7367     -1.2692
     5.8796       4.736      -1.269
     5.8801      4.7354     -1.2688
     5.8807      4.7348     -1.2687
     5.8813      4.7341     -1.2685
     5.8818      4.7335     -1.2683
     5.8824      4.7328     -1.2682
     5.8829      4.7322      -1.268
     5.8835      4.7316     -1.2678
      5.884      4.7309     -1.2676
     5.8846      4.7303     -1.2675
     5.8851      4.7296     -1.2673
     5.8857       4.729     -1.2671
     5.8862      4.7284      -1.267
     5.8868      4.7277     -1.2668
     5.8873      4.7271     -1.2666
     5.8879      4.7264     -1.2664
     5.8884      4.7258     -1.2663
      5.889      4.7252     -1.2661
     5.8895      4.7245     -1.2659
     5.8901      4.7239     -1.2658
     5.8906      4.7232     -1.2656
     5.8912      4.7226     -1.2654
     5.8917       4.722     -1.2652
     5.8923      4.7213     -1.2651
     5.8928      4.7207     -1.2649
     5.8934        4.72     -1.2647
     5.8939      4.7194     -1.2646
     5.8945      4.7188     -1.2644
      5.895      4.7181     -1.2642
     5.8956      4.7175      -1.264
     5.8961      4.7168     -1.2639
     5.8967      4.7162     -1.2637
     5.8972      4.7155     -1.2635
     5.8978      4.7149     -1.2634
     5.8983      4.7143     -1.2632
     5.8989      4.7136      -1.263
     5.8994       4.713     -1.2628
        5.9      4.7123     -1.2627
     5.9005      4.7117     -1.2625
     5.9011      4.7111     -1.2623
     5.9016      4.7104     -1.2622
     5.9022      4.7098      -1.262
     5.9027      4.7091     -1.2618
     5.9033      4.7085     -1.2616
     5.9038      4.7078     -1.2615
     5.9044      4.7072     -1.2613
     5.9049      4.7066     -1.2611
     5.9055      4.7059     -1.2609
      5.906      4.7053     -1.2608
     5.9066      4.7046     -1.2606
     5.9071       4.704     -1.2604
     5.9077      4.7034     -1.2603
     5.9082      4.7027     -1.2601
     5.9088      4.7021     -1.2599
     5.9093      4.7014     -1.2597
     5.9099      4.7008     -1.2596
     5.9104      4.7001     -1.2594
     5.9109      4.6995     -1.2592
     5.9115      4.6989     -1.2591
      5.912      4.6982     -1.2589
     5.9126      4.6976     -1.2587
     5.9131      4.6969     -1.2585
     5.9137      4.6963     -1.2584
     5.9142      4.6956     -1.2582
     5.9148       4.695      -1.258
     5.9153      4.6944     -1.2578
     5.9159      4.6937     -1.2577
     5.9164      4.6931     -1.2575
      5.917      4.6924     -1.2573
     5.9175      4.6918     -1.2572
     5.9181      4.6911      -1.257
     5.9186      4.6905     -1.2568
     5.9192      4.6898     -1.2566
     5.9197      4.6892     -1.2565
     5.9203      4.6886     -1.2563
     5.9208      4.6879     -1.2561
     5.9213      4.6873      -1.256
     5.9219      4.6866     -1.2558
     5.9224       4.686     -1.2556
      5.923      4.6853     -1.2554
     5.9235      4.6847     -1.2553
     5.9241       4.684     -1.2551
     5.9246      4.6834     -1.2549
     5.9252      4.6828     -1.2547
     5.9257      4.6821     -1.2546
     5.9263      4.6815     -1.2544
     5.9268      4.6808     -1.2542
     5.9273      4.6802     -1.2541
     5.9279      4.6795     -1.2539
     5.9284      4.6789     -1.2537
      5.929      4.6782     -1.2535
     5.9295      4.6776     -1.2534
     5.9301       4.677     -1.2532
     5.9306      4.6763      -1.253
     5.9312      4.6757     -1.2528
     5.9317       4.675     -1.2527
     5.9323      4.6744     -1.2525
     5.9328      4.6737     -1.2523
     5.9333      4.6731     -1.2522
     5.9339      4.6724      -1.252
     5.9344      4.6718     -1.2518
      5.935      4.6712     -1.2516
     5.9355      4.6705     -1.2515
     5.9361      4.6699     -1.2513
     5.9366      4.6692     -1.2511
     5.9372      4.6686     -1.2509
     5.9377      4.6679     -1.2508
     5.9382      4.6673     -1.2506
     5.9388      4.6666     -1.2504
     5.9393       4.666     -1.2502
     5.9399      4.6653     -1.2501
     5.9404      4.6647     -1.2499
      5.941       4.664     -1.2497
     5.9415      4.6634     -1.2496
     5.9421      4.6628     -1.2494
     5.9426      4.6621     -1.2492
     5.9431      4.6615      -1.249
     5.9437      4.6608     -1.2489
     5.9442      4.6602     -1.2487
     5.9448      4.6595     -1.2485
     5.9453      4.6589     -1.2483
     5.9459      4.6582     -1.2482
     5.9464      4.6576      -1.248
     5.9469      4.6569     -1.2478
     5.9475      4.6563     -1.2476
      5.948      4.6556     -1.2475
     5.9486       4.655     -1.2473
     5.9491      4.6544     -1.2471
     5.9497      4.6537      -1.247
     5.9502      4.6531     -1.2468
     5.9507      4.6524     -1.2466
     5.9513      4.6518     -1.2464
     5.9518      4.6511     -1.2463
     5.9524      4.6505     -1.2461
     5.9529      4.6498     -1.2459
     5.9535      4.6492     -1.2457
      5.954      4.6485     -1.2456
     5.9545      4.6479     -1.2454
     5.9551      4.6472     -1.2452
     5.9556      4.6466      -1.245
     5.9562      4.6459     -1.2449
     5.9567      4.6453     -1.2447
     5.9572      4.6446     -1.2445
     5.9578       4.644     -1.2444
     5.9583      4.6433     -1.2442
     5.9589      4.6427      -1.244
     5.9594       4.642     -1.2438
       5.96      4.6414     -1.2437
     5.9605      4.6408     -1.2435
      5.961      4.6401     -1.2433
     5.9616      4.6395     -1.2431
     5.9621      4.6388      -1.243
     5.9627      4.6382     -1.2428
     5.9632      4.6375     -1.2426
     5.9637      4.6369     -1.2424
     5.9643      4.6362     -1.2423
     5.9648      4.6356     -1.2421
     5.9654      4.6349     -1.2419
     5.9659      4.6343     -1.2417
     5.9664      4.6336     -1.2416
      5.967       4.633     -1.2414
     5.9675      4.6323     -1.2412
     5.9681      4.6317     -1.2411
     5.9686       4.631     -1.2409
     5.9691      4.6304     -1.2407
     5.9697      4.6297     -1.2405
     5.9702      4.6291     -1.2404
     5.9708      4.6284     -1.2402
     5.9713      4.6278       -1.24
     5.9718      4.6271     -1.2398
     5.9724      4.6265     -1.2397
     5.9729      4.6258     -1.2395
     5.9735      4.6252     -1.2393
      5.974      4.6245     -1.2391
     5.9745      4.6239      -1.239
     5.9751      4.6232     -1.2388
     5.9756      4.6226     -1.2386
     5.9762      4.6219     -1.2384
     5.9767      4.6213     -1.2383
     5.9772      4.6206     -1.2381
     5.9778        4.62     -1.2379
     5.9783      4.6193     -1.2377
     5.9788      4.6187     -1.2376
     5.9794       4.618     -1.2374
     5.9799      4.6174     -1.2372
     5.9805      4.6167      -1.237
      5.981      4.6161     -1.2369
     5.9815      4.6154     -1.2367
     5.9821      4.6148     -1.2365
     5.9826      4.6141     -1.2364
     5.9831      4.6135     -1.2362
     5.9837      4.6128      -1.236
     5.9842      4.6122     -1.2358
     5.9848      4.6115     -1.2357
     5.9853      4.6109     -1.2355
     5.9858      4.6102     -1.2353
     5.9864      4.6096     -1.2351
     5.9869      4.6089      -1.235
     5.9874      4.6083     -1.2348
      5.988      4.6076     -1.2346
     5.9885       4.607     -1.2344
     5.9891      4.6063     -1.2343
     5.9896      4.6057     -1.2341
     5.9901       4.605     -1.2339
     5.9907      4.6044     -1.2337
     5.9912      4.6037     -1.2336
     5.9917      4.6031     -1.2334
     5.9923      4.6024     -1.2332
     5.9928      4.6018      -1.233
     5.9934      4.6011     -1.2329
     5.9939      4.6004     -1.2327
     5.9944      4.5998     -1.2325
      5.995      4.5991     -1.2323
     5.9955      4.5985     -1.2322
      5.996      4.5978      -1.232
     5.9966      4.5972     -1.2318
     5.9971      4.5965     -1.2316
     5.9976      4.5959     -1.2315
     5.9982      4.5952     -1.2313
     5.9987      4.5946     -1.2311
     5.9993      4.5939     -1.2309
     5.9998      4.5933     -1.2308
     6.0003      4.5926     -1.2306
     6.0009       4.592     -1.2304
     6.0014      4.5913     -1.2302
     6.0019      4.5907     -1.2301
     6.0025        4.59     -1.2299
      6.003      4.5894     -1.2297
     6.0035      4.5887     -1.2295
     6.0041      4.5881     -1.2294
     6.0046      4.5874     -1.2292
     6.0051      4.5867      -1.229
     6.0057      4.5861     -1.2288
     6.0062      4.5854     -1.2287
     6.0067      4.5848     -1.2285
     6.0073      4.5841     -1.2283
     6.0078      4.5835     -1.2281
     6.0083      4.5828      -1.228
     6.0089      4.5822     -1.2278
     6.0094      4.5815     -1.2276
     6.0099      4.5809     -1.2274
     6.0105      4.5802     -1.2273
      6.011      4.5796     -1.2271
     6.0115      4.5789     -1.2269
     6.0121      4.5782     -1.2267
     6.0126      4.5776     -1.2266
     6.0131      4.5769     -1.2264
     6.0137      4.5763     -1.2262
     6.0142      4.5756      -1.226
     6.0147       4.575     -1.2259
     6.0153      4.5743     -1.2257
     6.0158      4.5737     -1.2255
     6.0163       4.573     -1.2253
     6.0169      4.5724     -1.2252
     6.0174      4.5717      -1.225
     6.0179      4.5711     -1.2248
     6.0185      4.5704     -1.2246
      6.019      4.5697     -1.2245
     6.0195      4.5691     -1.2243
     6.0201      4.5684     -1.2241
     6.0206      4.5678     -1.2239
     6.0211      4.5671     -1.2238
     6.0217      4.5665     -1.2236
     6.0222      4.5658     -1.2234
     6.0227      4.5652     -1.2232
     6.0233      4.5645     -1.2231
     6.0238      4.5639     -1.2229
     6.0243      4.5632     -1.2227
     6.0249      4.5625     -1.2225
     6.0254      4.5619     -1.2224
     6.0259      4.5612     -1.2222
     6.0265      4.5606      -1.222
      6.027      4.5599     -1.2218
     6.0275      4.5593     -1.2217
     6.0281      4.5586     -1.2215
     6.0286       4.558     -1.2213
     6.0291      4.5573     -1.2211
     6.0297      4.5566     -1.2209
     6.0302       4.556     -1.2208
     6.0307      4.5553     -1.2206
     6.0312      4.5547     -1.2204
     6.0318       4.554     -1.2202
     6.0323      4.5534     -1.2201
     6.0328      4.5527     -1.2199
     6.0334       4.552     -1.2197
     6.0339      4.5514     -1.2195
     6.0344      4.5507     -1.2194
      6.035      4.5501     -1.2192
     6.0355      4.5494      -1.219
      6.036      4.5488     -1.2188
     6.0366      4.5481     -1.2187
     6.0371      4.5475     -1.2185
     6.0376      4.5468     -1.2183
     6.0381      4.5461     -1.2181
     6.0387      4.5455      -1.218
     6.0392      4.5448     -1.2178
     6.0397      4.5442     -1.2176
     6.0403      4.5435     -1.2174
     6.0408      4.5429     -1.2173
     6.0413      4.5422     -1.2171
     6.0419      4.5415     -1.2169
     6.0424      4.5409     -1.2167
     6.0429      4.5402     -1.2166
     6.0434      4.5396     -1.2164
      6.044      4.5389     -1.2162
     6.0445      4.5383      -1.216
      6.045      4.5376     -1.2158
     6.0456      4.5369     -1.2157
     6.0461      4.5363     -1.2155
     6.0466      4.5356     -1.2153
     6.0471       4.535     -1.2151
     6.0477      4.5343      -1.215
     6.0482      4.5337     -1.2148
     6.0487       4.533     -1.2146
     6.0493      4.5323     -1.2144
     6.0498      4.5317     -1.2143
     6.0503       4.531     -1.2141
     6.0508      4.5304     -1.2139
     6.0514      4.5297     -1.2137
     6.0519       4.529     -1.2136
     6.0524      4.5284     -1.2134
